a_ref,c_id,c_class,c_sex,c_agegroup,c_sever,c_loc,c_move,c_school,c_pcv,c_pedinj,c_vtype,a_year,a_ref,a_District,a_type,a_veh,a_cas,a_wkday,a_day,a_month,a_hour,a_min,a_gd1,a_gd2,a_ctype,a_speed,a_jdet,a_jcont,a_pedhum,a_pedphys,a_light,a_weat,a_roadsc,a_speccs,a_chaz,a_scene,a_ref,v_type,v_tow,v_man,v_loc,v_junc,v_skid,v_hit,v_leave,v_hitoff,v_impact,v_sex,v_agegroup,v_hitr,v_forreg
965,2,1,1,4,3," "," ",8," "," ",8,2021,965,ARND,3,3,2,WED,14,4,7,55,349682,375379,13,40," "," "," "," "," "," "," "," "," "," ",965,8,1,11,3," "," "," "," "," ",1,2,4,1," "
966,1,1,1,3,3," "," ",8," "," ",8,2021,966,MEAN,3,2,2,WED,14,4,8,45,339943,389455,13,40," "," "," "," "," "," "," "," "," "," ",966,8,1,4,3," "," "," "," "," ",2,2,4,1," "
966,1,1,1,3,3," "," ",8," "," ",8,2021,966,MEAN,3,2,2,WED,14,4,8,45,339943,389455,13,40," "," "," "," "," "," "," "," "," "," ",966,8,1,3,3," "," "," "," "," ",3,1,3,1," "
966,2,1,2,4,3," "," ",8," "," ",8,2021,966,MEAN,3,2,2,WED,14,4,8,45,339943,389455,13,40," "," "," "," "," "," "," "," "," "," ",966,8,1,4,3," "," "," "," "," ",2,2,4,1," "
966,2,1,2,4,3," "," ",8," "," ",8,2021,966,MEAN,3,2,2,WED,14,4,8,45,339943,389455,13,40," "," "," "," "," "," "," "," "," "," ",966,8,1,3,3," "," "," "," "," ",3,1,3,1," "
967,1,5,2,8,3," "," ",8," "," "," ",2021,967,BELC,3,1,1,WED,14,4,10,30,337626,372024,13,60," "," "," "," "," "," "," "," "," "," ",967,8,1,18,3," "," "," "," "," ",4,1,8,1," "
968,1,1,1,4,3," "," ",8," "," ",8,2021,968,NEMD,3,2,1,WED,14,4,13,50,331029,314813,13,30," "," "," "," "," "," "," "," "," "," ",968,8,1,4,3," "," "," "," "," ",2,2,4,1," "
968,1,1,1,4,3," "," ",8," "," ",8,2021,968,NEMD,3,2,1,WED,14,4,13,50,331029,314813,13,30," "," "," "," "," "," "," "," "," "," ",968,8,1,19,3," "," "," "," "," ",3,1,4,1," "
969,1,1,2,5,3," "," ",8," "," ",8,2021,969,DCST,3,2,2,WED,14,4,14,30,245314,417659,13,30," "," "," "," "," "," "," "," "," "," ",969,8,1,18,3," "," "," "," "," ",3,2,5,1," "
969,1,1,2,5,3," "," ",8," "," ",8,2021,969,DCST,3,2,2,WED,14,4,14,30,245314,417659,13,30," "," "," "," "," "," "," "," "," "," ",969,8,1,18,3," "," "," "," "," ",2,2,5,1," "
969,2,1,2,5,3," "," ",8," "," ",8,2021,969,DCST,3,2,2,WED,14,4,14,30,245314,417659,13,30," "," "," "," "," "," "," "," "," "," ",969,8,1,18,3," "," "," "," "," ",3,2,5,1," "
969,2,1,2,5,3," "," ",8," "," ",8,2021,969,DCST,3,2,2,WED,14,4,14,30,245314,417659,13,30," "," "," "," "," "," "," "," "," "," ",969,8,1,18,3," "," "," "," "," ",2,2,5,1," "
970,1,7,2,6,3," "," ",8," "," ",1,2021,970,CCGL,3,2,1,SUN,11,4,14,30,284517,434007,13,40," "," "," "," "," "," "," "," "," "," ",970,8,1,7,3," "," "," "," "," ",2,1,8,1," "
970,1,7,2,6,3," "," ",8," "," ",1,2021,970,CCGL,3,2,1,SUN,11,4,14,30,284517,434007,13,40," "," "," "," "," "," "," "," "," "," ",970,1,1,18,3," "," "," "," "," ",5,2,6,1," "
971,1,1,2,4,3," "," ",8," "," ",8,2021,971,NEMD,3,2,1,WED,14,4,15,15,334167,336299,13,30," "," "," "," "," "," "," "," "," "," ",971,8,1,5,3," "," "," "," "," ",2,1,3,1," "
971,1,1,2,4,3," "," ",8," "," ",8,2021,971,NEMD,3,2,1,WED,14,4,15,15,334167,336299,13,30," "," "," "," "," "," "," "," "," "," ",971,8,1,7,3," "," "," "," "," ",3,2,4,1," "
972,1,1,1,4,3," "," ",8," "," ",8,2021,972,FERO,3,2,1,WED,14,4,17,3,248677,367615,13,60," "," "," "," "," "," "," "," "," "," ",972,15,1,18,3," "," "," "," "," ",2,1,4,1," "
972,1,1,1,4,3," "," ",8," "," ",8,2021,972,FERO,3,2,1,WED,14,4,17,3,248677,367615,13,60," "," "," "," "," "," "," "," "," "," ",972,8,1,10,3," "," "," "," "," ",3,1,4,1," "
973,1,4,1,7,3," "," ",8," "," ",20,2021,973,BELC,3,2,1,WED,14,4,17,25,333516,374118,13,30," "," "," "," "," "," "," "," "," "," ",973,8,1,4,6," "," "," "," "," ",1,3,9,1," "
973,1,4,1,7,3," "," ",8," "," ",20,2021,973,BELC,3,2,1,WED,14,4,17,25,333516,374118,13,30," "," "," "," "," "," "," "," "," "," ",973,20,1,4,3," "," "," "," "," ",1,1,5,1," "
974,1,6,1,6,2,1,1,8,1," ",23,2021,974,BELC,2,2,1,WED,14,4,18,55,337260,371593,13,30,1,1,1,1,1,1,1,1,1,1,974,8,1,2,4,1,1,1,1,1,4,3,9,1,1
974,1,6,1,6,2,1,1,8,1," ",23,2021,974,BELC,2,2,1,WED,14,4,18,55,337260,371593,13,30,1,1,1,1,1,1,1,1,1,1,974,23,1,18,4,1,1,15,1,1,2,1,6,1,1
975,1,6,1,5,2,1,1,8,1," ",5,2021,975,MIDU,2,2,3,WED,14,4,19,15,244552,350136,13,60,1,1,1,1,2,1,1,1,1,1,975,8,1,17,3,1,1,1,1,1,2,1,3,1,1
975,1,6,1,5,2,1,1,8,1," ",5,2021,975,MIDU,2,2,3,WED,14,4,19,15,244552,350136,13,60,1,1,1,1,2,1,1,1,1,1,975,23,1,16,3,1,1,1,1,1,2,1,5,1,1
975,2,2,2,3,2,1,1,8,1," ",5,2021,975,MIDU,2,2,3,WED,14,4,19,15,244552,350136,13,60,1,1,1,1,2,1,1,1,1,1,975,8,1,17,3,1,1,1,1,1,2,1,3,1,1
975,2,2,2,3,2,1,1,8,1," ",5,2021,975,MIDU,2,2,3,WED,14,4,19,15,244552,350136,13,60,1,1,1,1,2,1,1,1,1,1,975,23,1,16,3,1,1,1,1,1,2,1,5,1,1
975,3,1,1,3,3,1,1,8,1," ",8,2021,975,MIDU,2,2,3,WED,14,4,19,15,244552,350136,13,60,1,1,1,1,2,1,1,1,1,1,975,8,1,17,3,1,1,1,1,1,2,1,3,1,1
975,3,1,1,3,3,1,1,8,1," ",8,2021,975,MIDU,2,2,3,WED,14,4,19,15,244552,350136,13,60,1,1,1,1,2,1,1,1,1,1,975,23,1,16,3,1,1,1,1,1,2,1,5,1,1
976,1,1,1,5,3," "," ",8," "," ",8,2021,976,NEMD,3,2,2,WED,14,4,12,30,338068,332587,13,30," "," "," "," "," "," "," "," "," "," ",976,8,1,14,3," "," "," "," "," ",4,1,5,1," "
976,1,1,1,5,3," "," ",8," "," ",8,2021,976,NEMD,3,2,2,WED,14,4,12,30,338068,332587,13,30," "," "," "," "," "," "," "," "," "," ",976,8,1,14,3," "," "," "," "," ",5,1,5,1," "
976,2,3,2,5,3," "," ",8," "," ",8,2021,976,NEMD,3,2,2,WED,14,4,12,30,338068,332587,13,30," "," "," "," "," "," "," "," "," "," ",976,8,1,14,3," "," "," "," "," ",4,1,5,1," "
976,2,3,2,5,3," "," ",8," "," ",8,2021,976,NEMD,3,2,2,WED,14,4,12,30,338068,332587,13,30," "," "," "," "," "," "," "," "," "," ",976,8,1,14,3," "," "," "," "," ",5,1,5,1," "
977,1,5,1,5,3," "," ",8," "," "," ",2021,977,DCST,3,1,1,WED,14,4,19,30,240973,399695,13,30," "," "," "," "," "," "," "," "," "," ",977,8,1,18,3," "," "," "," "," ",5,1,7,1," "
978,1,1,1,5,3," "," ",8," "," ",15,2021,978,ARBC,3,1,2,THU,15,4,4,30,291166,356103,13,60," "," "," "," "," "," "," "," "," "," ",978,15,1,16,3," "," "," "," "," ",2,1,5,1," "
978,2,3,1,5,3," "," ",8," "," ",15,2021,978,ARBC,3,1,2,THU,15,4,4,30,291166,356103,13,60," "," "," "," "," "," "," "," "," "," ",978,15,1,16,3," "," "," "," "," ",2,1,5,1," "
979,1,1,2,5,3," "," ",8," "," ",8,2021,979,BELC,3,2,5,THU,15,4,8,23,335894,374776,11,50," "," "," "," "," "," "," "," "," "," ",979,8,1,18,3," "," "," "," "," ",2,1,7,1," "
979,1,1,2,5,3," "," ",8," "," ",8,2021,979,BELC,3,2,5,THU,15,4,8,23,335894,374776,11,50," "," "," "," "," "," "," "," "," "," ",979,8,1,9,3," "," "," "," "," ",5,2,5,1," "
979,2,1,1,7,3," "," ",8," "," ",8,2021,979,BELC,3,2,5,THU,15,4,8,23,335894,374776,11,50," "," "," "," "," "," "," "," "," "," ",979,8,1,18,3," "," "," "," "," ",2,1,7,1," "
979,2,1,1,7,3," "," ",8," "," ",8,2021,979,BELC,3,2,5,THU,15,4,8,23,335894,374776,11,50," "," "," "," "," "," "," "," "," "," ",979,8,1,9,3," "," "," "," "," ",5,2,5,1," "
979,3,3,2,6,3," "," ",8," "," ",8,2021,979,BELC,3,2,5,THU,15,4,8,23,335894,374776,11,50," "," "," "," "," "," "," "," "," "," ",979,8,1,18,3," "," "," "," "," ",2,1,7,1," "
979,3,3,2,6,3," "," ",8," "," ",8,2021,979,BELC,3,2,5,THU,15,4,8,23,335894,374776,11,50," "," "," "," "," "," "," "," "," "," ",979,8,1,9,3," "," "," "," "," ",5,2,5,1," "
979,4,4,1,3,3," "," ",8," "," ",8,2021,979,BELC,3,2,5,THU,15,4,8,23,335894,374776,11,50," "," "," "," "," "," "," "," "," "," ",979,8,1,18,3," "," "," "," "," ",2,1,7,1," "
979,4,4,1,3,3," "," ",8," "," ",8,2021,979,BELC,3,2,5,THU,15,4,8,23,335894,374776,11,50," "," "," "," "," "," "," "," "," "," ",979,8,1,9,3," "," "," "," "," ",5,2,5,1," "
979,5,4,1,3,3," "," ",8," "," ",8,2021,979,BELC,3,2,5,THU,15,4,8,23,335894,374776,11,50," "," "," "," "," "," "," "," "," "," ",979,8,1,18,3," "," "," "," "," ",2,1,7,1," "
979,5,4,1,3,3," "," ",8," "," ",8,2021,979,BELC,3,2,5,THU,15,4,8,23,335894,374776,11,50," "," "," "," "," "," "," "," "," "," ",979,8,1,9,3," "," "," "," "," ",5,2,5,1," "
980,1,1,2,4,3," "," ",8," "," ",8,2021,980,BELC,3,2,1,THU,15,4,12,9,339374,374998,13,30," "," "," "," "," "," "," "," "," "," ",980,8,1,18,3," "," "," "," "," ",5,2,4,1," "
980,1,1,2,4,3," "," ",8," "," ",8,2021,980,BELC,3,2,1,THU,15,4,12,9,339374,374998,13,30," "," "," "," "," "," "," "," "," "," ",980,8,1,9,3," "," "," "," "," ",2,1,6,1," "
981,1,1,2,5,3," "," ",8," "," ",8,2021,981,DCST,3,2,1,TUE,13,4,16,40,243647,416154,13,30," "," "," "," "," "," "," "," "," "," ",981,8,1,18,3," "," "," "," "," ",2,2,8,1," "
981,1,1,2,5,3," "," ",8," "," ",8,2021,981,DCST,3,2,1,TUE,13,4,16,40,243647,416154,13,30," "," "," "," "," "," "," "," "," "," ",981,8,1,4,3," "," "," "," "," ",3,2,5,1," "
982,1,1,1,8,3," "," ",8," "," ",8,2021,982,ANTN,3,2,1,THU,15,4,13,25,312024,388403,13,30," "," "," "," "," "," "," "," "," "," ",982,8,1,2,6," "," "," "," "," ",3,3,9,1," "
982,1,1,1,8,3," "," ",8," "," ",8,2021,982,ANTN,3,2,1,THU,15,4,13,25,312024,388403,13,30," "," "," "," "," "," "," "," "," "," ",982,8,1,19,3," "," "," "," "," ",2,1,8,1," "
983,1,7,1,2,3," "," ",8," "," ",1,2021,983,ARND,3,2,1,THU,15,4,16,52,349925,373771,13,30," "," "," "," "," "," "," "," "," "," ",983,8,1,18,3," "," "," "," "," ",4,2,4,1," "
983,1,7,1,2,3," "," ",8," "," ",1,2021,983,ARND,3,2,1,THU,15,4,16,52,349925,373771,13,30," "," "," "," "," "," "," "," "," "," ",983,1,1,18,3," "," "," "," "," ",2,1,2,1," "
984,1,6,1,7,3," "," ",8," "," ",5,2021,984,ARND,3,2,1,THU,15,4,18,17,351070,380273,1,30," "," "," "," "," "," "," "," "," "," ",984,23,1,19,3," "," "," "," "," ",2,1,7,1," "
984,1,6,1,7,3," "," ",8," "," ",5,2021,984,ARND,3,2,1,THU,15,4,18,17,351070,380273,1,30," "," "," "," "," "," "," "," "," "," ",984,8,1,18,3," "," "," "," "," ",4,2,4,1," "
985,1,4,2,8,3," "," ",8," "," ",20,2021,985,BELC,3,2,1,FRI,16,4,10,14,331776,373449,13,30," "," "," "," "," "," "," "," "," "," ",985,15,1,11,3," "," "," "," "," ",5,1,8,1," "
985,1,4,2,8,3," "," ",8," "," ",20,2021,985,BELC,3,2,1,FRI,16,4,10,14,331776,373449,13,30," "," "," "," "," "," "," "," "," "," ",985,20,1,4,3," "," "," "," "," ",4,1,4,1," "
986,1,1,1,6,3," "," ",8," "," ",8,2021,986,ARND,3,2,1,FRI,16,4,11,0,349001,379624,13,30," "," "," "," "," "," "," "," "," "," ",986,8,5,18,3," "," "," "," "," ",2,1,8,1," "
986,1,1,1,6,3," "," ",8," "," ",8,2021,986,ARND,3,2,1,FRI,16,4,11,0,349001,379624,13,30," "," "," "," "," "," "," "," "," "," ",986,8,1,9,3," "," "," "," "," ",4,1,6,1," "
987,1,1,1,3,3," "," ",8," "," ",8,2021,987,BELC,3,2,1,FRI,16,4,12,0,331889,372427,13,30," "," "," "," "," "," "," "," "," "," ",987,8,1,9,3," "," "," "," "," ",4,1,3,1," "
987,1,1,1,3,3," "," ",8," "," ",8,2021,987,BELC,3,2,1,FRI,16,4,12,0,331889,372427,13,30," "," "," "," "," "," "," "," "," "," ",987,24,2,9,3," "," "," "," "," ",5,1,4,1," "
988,1,1,2,8,3," "," ",8," "," ",8,2021,988,BELC,3,2,2,FRI,16,4,9,55,334009,375219,11,50," "," "," "," "," "," "," "," "," "," ",988,16,1,18,3," "," "," "," "," ",5,1,5,1," "
988,1,1,2,8,3," "," ",8," "," ",8,2021,988,BELC,3,2,2,FRI,16,4,9,55,334009,375219,11,50," "," "," "," "," "," "," "," "," "," ",988,8,1,18,3," "," "," "," "," ",4,2,8,1," "
988,2,3,2,5,3," "," ",8," "," ",8,2021,988,BELC,3,2,2,FRI,16,4,9,55,334009,375219,11,50," "," "," "," "," "," "," "," "," "," ",988,16,1,18,3," "," "," "," "," ",5,1,5,1," "
988,2,3,2,5,3," "," ",8," "," ",8,2021,988,BELC,3,2,2,FRI,16,4,9,55,334009,375219,11,50," "," "," "," "," "," "," "," "," "," ",988,8,1,18,3," "," "," "," "," ",4,2,8,1," "
989,1,3,1,3,2,1,1,8,1," ",8,2021,989,DCST,2,3,5,FRI,16,4,13,13,238488,409483,13,60,1,1,1,1,3,1,1,1,1,1,989,8,1,18,3,1,3,1,2,5,4,1,4,1,3
989,1,3,1,3,2,1,1,8,1," ",8,2021,989,DCST,2,3,5,FRI,16,4,13,13,238488,409483,13,60,1,1,1,1,3,1,1,1,1,1,989,8,1,13,3,1,2,1,1,1,5,1,6,1,1
989,1,3,1,3,2,1,1,8,1," ",8,2021,989,DCST,2,3,5,FRI,16,4,13,13,238488,409483,13,60,1,1,1,1,3,1,1,1,1,1,989,8,1,12,3,1,1,1,1,1,4,2,3,1,1
989,2,4,2,6,3,1,1,8,1," ",8,2021,989,DCST,2,3,5,FRI,16,4,13,13,238488,409483,13,60,1,1,1,1,3,1,1,1,1,1,989,8,1,18,3,1,3,1,2,5,4,1,4,1,3
989,2,4,2,6,3,1,1,8,1," ",8,2021,989,DCST,2,3,5,FRI,16,4,13,13,238488,409483,13,60,1,1,1,1,3,1,1,1,1,1,989,8,1,13,3,1,2,1,1,1,5,1,6,1,1
989,2,4,2,6,3,1,1,8,1," ",8,2021,989,DCST,2,3,5,FRI,16,4,13,13,238488,409483,13,60,1,1,1,1,3,1,1,1,1,1,989,8,1,12,3,1,1,1,1,1,4,2,3,1,1
989,3,1,1,6,3,1,1,8,1," ",8,2021,989,DCST,2,3,5,FRI,16,4,13,13,238488,409483,13,60,1,1,1,1,3,1,1,1,1,1,989,8,1,18,3,1,3,1,2,5,4,1,4,1,3
989,3,1,1,6,3,1,1,8,1," ",8,2021,989,DCST,2,3,5,FRI,16,4,13,13,238488,409483,13,60,1,1,1,1,3,1,1,1,1,1,989,8,1,13,3,1,2,1,1,1,5,1,6,1,1
989,3,1,1,6,3,1,1,8,1," ",8,2021,989,DCST,2,3,5,FRI,16,4,13,13,238488,409483,13,60,1,1,1,1,3,1,1,1,1,1,989,8,1,12,3,1,1,1,1,1,4,2,3,1,1
989,4,4,2,1,3,1,1,8,1," ",8,2021,989,DCST,2,3,5,FRI,16,4,13,13,238488,409483,13,60,1,1,1,1,3,1,1,1,1,1,989,8,1,18,3,1,3,1,2,5,4,1,4,1,3
989,4,4,2,1,3,1,1,8,1," ",8,2021,989,DCST,2,3,5,FRI,16,4,13,13,238488,409483,13,60,1,1,1,1,3,1,1,1,1,1,989,8,1,13,3,1,2,1,1,1,5,1,6,1,1
989,4,4,2,1,3,1,1,8,1," ",8,2021,989,DCST,2,3,5,FRI,16,4,13,13,238488,409483,13,60,1,1,1,1,3,1,1,1,1,1,989,8,1,12,3,1,1,1,1,1,4,2,3,1,1
989,5,1,1,4,3,1,1,8,1," ",8,2021,989,DCST,2,3,5,FRI,16,4,13,13,238488,409483,13,60,1,1,1,1,3,1,1,1,1,1,989,8,1,18,3,1,3,1,2,5,4,1,4,1,3
989,5,1,1,4,3,1,1,8,1," ",8,2021,989,DCST,2,3,5,FRI,16,4,13,13,238488,409483,13,60,1,1,1,1,3,1,1,1,1,1,989,8,1,13,3,1,2,1,1,1,5,1,6,1,1
989,5,1,1,4,3,1,1,8,1," ",8,2021,989,DCST,2,3,5,FRI,16,4,13,13,238488,409483,13,60,1,1,1,1,3,1,1,1,1,1,989,8,1,12,3,1,1,1,1,1,4,2,3,1,1
990,1,6,1,4,3," "," ",8," "," ",5,2021,990,ARBC,3,2,1,FRI,16,4,13,30,293215,358379,13,30," "," "," "," "," "," "," "," "," "," ",990,23,1,18,3," "," "," "," "," ",2,1,4,1," "
990,1,6,1,4,3," "," ",8," "," ",5,2021,990,ARBC,3,2,1,FRI,16,4,13,30,293215,358379,13,30," "," "," "," "," "," "," "," "," "," ",990,8,1,9,3," "," "," "," "," ",3,2,8,1," "
991,1,1,1,5,3," "," ",8," "," ",8,2021,991,ANTN,3,2,1,FRI,16,4,14,40,324932,381767,13,60," "," "," "," "," "," "," "," "," "," ",991,15,1,9,3," "," "," "," "," ",1,1,7,1," "
991,1,1,1,5,3," "," ",8," "," ",8,2021,991,ANTN,3,2,1,FRI,16,4,14,40,324932,381767,13,60," "," "," "," "," "," "," "," "," "," ",991,8,1,18,3," "," "," "," "," ",2,1,5,1," "
992,1,1,2,4,3," "," ",8," "," ",8,2021,992,ANTN,3,2,1,FRI,16,4,15,33,323399,385874,13,30," "," "," "," "," "," "," "," "," "," ",992,24,2,5,3," "," "," "," "," ",2,1,3,1," "
992,1,1,2,4,3," "," ",8," "," ",8,2021,992,ANTN,3,2,1,FRI,16,4,15,33,323399,385874,13,30," "," "," "," "," "," "," "," "," "," ",992,8,1,5,3," "," "," "," "," ",3,2,4,1," "
993,1,6,1,7,2,1,1,8,1," ",5,2021,993,ARND,2,3,2,FRI,16,4,16,22,341806,376600,13,60,1,1,1,1,2,1,1,1,1,1,993,8,1,17,3,1,1,1,1,1,2,1,7,1,1
993,1,6,1,7,2,1,1,8,1," ",5,2021,993,ARND,2,3,2,FRI,16,4,16,22,341806,376600,13,60,1,1,1,1,2,1,1,1,1,1,993,8,1,17,3,1,1,1,1,1,4,1,8,1,1
993,1,6,1,7,2,1,1,8,1," ",5,2021,993,ARND,2,3,2,FRI,16,4,16,22,341806,376600,13,60,1,1,1,1,2,1,1,1,1,1,993,23,1,13,3,1,6,1,1,1,2,1,7,1,1
993,2,1,1,8,3,1,1,8,1," ",8,2021,993,ARND,2,3,2,FRI,16,4,16,22,341806,376600,13,60,1,1,1,1,2,1,1,1,1,1,993,8,1,17,3,1,1,1,1,1,2,1,7,1,1
993,2,1,1,8,3,1,1,8,1," ",8,2021,993,ARND,2,3,2,FRI,16,4,16,22,341806,376600,13,60,1,1,1,1,2,1,1,1,1,1,993,8,1,17,3,1,1,1,1,1,4,1,8,1,1
993,2,1,1,8,3,1,1,8,1," ",8,2021,993,ARND,2,3,2,FRI,16,4,16,22,341806,376600,13,60,1,1,1,1,2,1,1,1,1,1,993,23,1,13,3,1,6,1,1,1,2,1,7,1,1
994,1,4,1,2,2,1,1,7,4," ",20,2021,994,DCST,2,1,1,FRI,16,4,16,0,244156,415744,13,30,1,1,1,1,1,1,1,1,1,2,994,20,1,19,3,1,1,1,1,1,1,1,7,3,1
995,1,1,2,4,3," "," ",8," "," ",8,2021,995,DCST,3,2,1,THU,15,4,17,45,245171,415523,13,30," "," "," "," "," "," "," "," "," "," ",995,8,1,5,3," "," "," "," "," ",2,2,7,1," "
995,1,1,2,4,3," "," ",8," "," ",8,2021,995,DCST,3,2,1,THU,15,4,17,45,245171,415523,13,30," "," "," "," "," "," "," "," "," "," ",995,8,1,8,3," "," "," "," "," ",3,2,4,1," "
996,1,1,1,3,2,1,1,8,1," ",8,2021,996,MIDU,2,2,2,FRI,16,4,20,40,263507,357470,13,60,12,7,1,1,6,1,1,1,1,1,996,8,1,18,3,3,1,1,1,1,2,1,6,1,1
996,1,1,1,3,2,1,1,8,1," ",8,2021,996,MIDU,2,2,2,FRI,16,4,20,40,263507,357470,13,60,12,7,1,1,6,1,1,1,1,1,996,8,1,9,3,3,1,1,4,8,4,1,3,1,1
996,2,1,1,6,3,1,1,8,1," ",8,2021,996,MIDU,2,2,2,FRI,16,4,20,40,263507,357470,13,60,12,7,1,1,6,1,1,1,1,1,996,8,1,18,3,3,1,1,1,1,2,1,6,1,1
996,2,1,1,6,3,1,1,8,1," ",8,2021,996,MIDU,2,2,2,FRI,16,4,20,40,263507,357470,13,60,12,7,1,1,6,1,1,1,1,1,996,8,1,9,3,3,1,1,4,8,4,1,3,1,1
997,1,1,1,6,3," "," ",8," "," ",8,2021,997,BELC,3,2,1,FRI,16,4,21,18,339049,375120,13,30," "," "," "," "," "," "," "," "," "," ",997,8,1,9,3," "," "," "," "," ",2,2,3,1," "
997,1,1,1,6,3," "," ",8," "," ",8,2021,997,BELC,3,2,1,FRI,16,4,21,18,339049,375120,13,30," "," "," "," "," "," "," "," "," "," ",997,8,1,17,3," "," "," "," "," ",5,1,6,1," "
998,1,1,2,4,3," "," ",8," "," ",2,2021,998,BELC,3,1,1,SAT,17,4,2,8,333732,372804,13,30," "," "," "," "," "," "," "," "," "," ",998,2,1,19,4," "," "," "," "," ",1,2,4,1," "
999,1,1,1,6,3," "," ",8," "," ",17,2021,999,DCST,3,2,1,SAT,17,4,11,5,252199,403805,13,60," "," "," "," "," "," "," "," "," "," ",999,24,5,18,4," "," "," "," "," ",5,3,9,2," "
999,1,1,1,6,3," "," ",8," "," ",17,2021,999,DCST,3,2,1,SAT,17,4,11,5,252199,403805,13,60," "," "," "," "," "," "," "," "," "," ",999,24,2,18,4," "," "," "," "," ",4,1,6,1," "
1000,1,7,1,6,3," "," ",8," "," ",1,2021,1000,BELC,3,2,1,SAT,17,4,12,10,340020,372435,13,30," "," "," "," "," "," "," "," "," "," ",1000,1,1,18,3," "," "," "," "," ",4,1,6,1," "
1000,1,7,1,6,3," "," ",8," "," ",1,2021,1000,BELC,3,2,1,SAT,17,4,12,10,340020,372435,13,30," "," "," "," "," "," "," "," "," "," ",1000,8,1,9,3," "," "," "," "," ",2,2,8,1," "
1001,1,1,1,6,3," "," ",8," "," ",8,2021,1001,ANTN,3,2,1,SAT,17,4,12,0,331636,382387,13,30," "," "," "," "," "," "," "," "," "," ",1001,8,1,9,1," "," "," "," "," ",4,1,6,1," "
1001,1,1,1,6,3," "," ",8," "," ",8,2021,1001,ANTN,3,2,1,SAT,17,4,12,0,331636,382387,13,30," "," "," "," "," "," "," "," "," "," ",1001,8,1,13,3," "," "," "," "," ",2,3,9,2," "
1002,1,3,1,5,3,1,1,8,1,2,8,2021,1002,FERO,2,2,4,SAT,17,4,12,15,221860,364586,13,60,1,1,1,1,2,1,1,1,1,1,1002,8,1,18,4,1,1,1,1,1,2,1,7,1,1
1002,1,3,1,5,3,1,1,8,1,2,8,2021,1002,FERO,2,2,4,SAT,17,4,12,15,221860,364586,13,60,1,1,1,1,2,1,1,1,1,1,1002,8,1,18,4,1,1,1,1,1,2,3,9,2,1
1002,2,1,1,7,3,1,1,8,1," ",8,2021,1002,FERO,2,2,4,SAT,17,4,12,15,221860,364586,13,60,1,1,1,1,2,1,1,1,1,1,1002,8,1,18,4,1,1,1,1,1,2,1,7,1,1
1002,2,1,1,7,3,1,1,8,1," ",8,2021,1002,FERO,2,2,4,SAT,17,4,12,15,221860,364586,13,60,1,1,1,1,2,1,1,1,1,1,1002,8,1,18,4,1,1,1,1,1,2,3,9,2,1
1002,3,3,2,7,2,1,1,8,1," ",8,2021,1002,FERO,2,2,4,SAT,17,4,12,15,221860,364586,13,60,1,1,1,1,2,1,1,1,1,1,1002,8,1,18,4,1,1,1,1,1,2,1,7,1,1
1002,3,3,2,7,2,1,1,8,1," ",8,2021,1002,FERO,2,2,4,SAT,17,4,12,15,221860,364586,13,60,1,1,1,1,2,1,1,1,1,1,1002,8,1,18,4,1,1,1,1,1,2,3,9,2,1
1002,4,4,1,4,3,1,1,8,1," ",8,2021,1002,FERO,2,2,4,SAT,17,4,12,15,221860,364586,13,60,1,1,1,1,2,1,1,1,1,1,1002,8,1,18,4,1,1,1,1,1,2,1,7,1,1
1002,4,4,1,4,3,1,1,8,1," ",8,2021,1002,FERO,2,2,4,SAT,17,4,12,15,221860,364586,13,60,1,1,1,1,2,1,1,1,1,1,1002,8,1,18,4,1,1,1,1,1,2,3,9,2,1
1003,1,1,1,6,3," "," ",8," "," ",8,2021,1003,ARND,3,2,1,SAT,17,4,12,50,348559,372614,13,30," "," "," "," "," "," "," "," "," "," ",1003,8,1,1,3," "," "," "," "," ",3,2,4,1," "
1003,1,1,1,6,3," "," ",8," "," ",8,2021,1003,ARND,3,2,1,SAT,17,4,12,50,348559,372614,13,30," "," "," "," "," "," "," "," "," "," ",1003,8,1,18,3," "," "," "," "," ",2,1,6,1," "
1004,1,6,1,5,2,1,1,8,1," ",5,2021,1004,NEMD,2,2,1,SAT,17,4,12,50,309012,330541,11,60,12,7,1,1,2,4,1,1,1,1,1004,23,1,17,3,3,3,1,1,1,2,1,5,1,1
1004,1,6,1,5,2,1,1,8,1," ",5,2021,1004,NEMD,2,2,1,SAT,17,4,12,50,309012,330541,11,60,12,7,1,1,2,4,1,1,1,1,1004,8,1,9,3,3,1,1,1,1,4,2,6,1,1
1005,1,1,1,3,3,1,1,8,1," ",8,2021,1005,ARBC,2,2,3,SAT,17,4,14,25,306571,357828,13,40,12,7,1,1,1,1,1,1,1,1,1005,8,1,18,3,3,1,1,1,1,2,1,8,1,1
1005,1,1,1,3,3,1,1,8,1," ",8,2021,1005,ARBC,2,2,3,SAT,17,4,14,25,306571,357828,13,40,12,7,1,1,1,1,1,1,1,1,1005,8,1,9,3,3,1,1,1,1,5,1,3,1,1
1005,2,1,1,8,2,1,1,8,1," ",8,2021,1005,ARBC,2,2,3,SAT,17,4,14,25,306571,357828,13,40,12,7,1,1,1,1,1,1,1,1,1005,8,1,18,3,3,1,1,1,1,2,1,8,1,1
